접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고시군구명
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,29020,22.173,0,2,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,28544,22.173,0,2,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,28010,21.759,0,2,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,28342,21.759,0,6,,,2025,아파트,직거래,
2025,11440,마포구,11200,현석동,1,대지,222,0,강변힐스테이트,20251222,226000,114.99,0,11,,,2004,아파트,중개거래,서울 마포구
2025,11500,강서구,10100,염창동,1,대지,299,0,강변힐스테이트,20251222,134000,84.99,0,14,,,2005,아파트,중개거래,"경기 부천시 원미구, 서울 강서구"
2025,11470,양천구,10100,신정동,1,대지,325,0,목동신시가지11,20251222,190000,66.24,0,2,,,1988,아파트,중개거래,서울 양천구
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,29103,21.759,0,7,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,28707,22.173,0,3,,,2025,아파트,직거래,
2025,11260,중랑구,10400,묵동,1,대지,396,0,이편한세상화랑대,20251222,91000,59.953,0,5,,,2017,아파트,중개거래,서울 중랑구
2025,11380,은평구,10100,수색동,1,대지,415,1,e편한세상 수색 에코포레,20251222,87000,114.18,0,12,,,2003,아파트,중개거래,서울 은평구
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,28022,21.759,0,4,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,27716,21.759,0,3,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,29494,22.173,0,4,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,29657,22.173,0,8,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,27556,21.759,0,2,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,28649,21.759,0,7,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,30132,22.173,0,7,,,2025,아파트,직거래,
2025,11545,금천구,10300,시흥동,1,대지,109,1,무지개,20251222,66000,67.93,0,4,,,1980,아파트,중개거래,서울 금천구
2025,11290,성북구,10300,돈암동,1,대지,524,0,일신건영휴먼빌아파트,20251222,81000,84.98,0,2,,,2005,아파트,중개거래,서울 성북구
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,29494,22.173,0,4,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,29344,22.173,0,5,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,28170,21.759,0,3,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,29344,22.173,0,5,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,29344,22.173,0,5,,,2025,아파트,직거래,
2025,11230,동대문구,10200,용두동,1,대지,129,38,LOFT129,20251222,28707,22.173,0,3,,,2025,아파트,직거래,
2025,11590,동작구,10700,사당동,1,대지,1132,0,롯데캐슬,20251222,153000,155.6,0,2,,,2003,아파트,중개거래,서울 동작구
2025,11620,관악구,10200,신림동,1,대지,746,43,건영1,20251222,39500,41.04,0,5,,,1984,아파트,중개거래,서울 관악구
2025,11680,강남구,11400,일원동,1,대지,741,0,래미안 개포 루체하임,20251222,332000,84.97,0,9,,20260210,2018,아파트,중개거래,서울 강남구
2025,11560,영등포구,10300,영등포동2가,1,대지,28,153,오스본 오피스텔,20251222,13000,29.97,39.47,5,,,2005,오피스텔,중개거래,서울 영등포구
2025,11470,양천구,10200,목동,1,대지,318,231,오렌지빌(318-231),20251222,27500,48.6,29,5,,,2007,연립다세대,중개거래,서울 양천구
2025,11290,성북구,13500,종암동,1,대지,3,1266,연희펠리시티,20251222,28000,28.37,9,2,,,2021,연립다세대,중개거래,서울 성북구
2025,11470,양천구,10200,목동,1,대지,713,14,엠펠리체,20251222,22250,26.33,12,4,,,2016,연립다세대,중개거래,서울 강서구
2025,11470,양천구,10200,목동,1,대지,713,14,엠펠리체,20251222,22500,26.12,12,6,,,2016,연립다세대,중개거래,서울 강서구
2025,11710,송파구,10400,송파동,1,대지,12,2,엘에이치송파도시형생활주택,20251222,16000,18.4,17,5,,,2013,연립다세대,직거래,
2025,11215,광진구,10100,중곡동,1,대지,190,29,엘림퍼스트중곡동,20251222,56000,55.06,0,7,,,2021,아파트,중개거래,서울 광진구
2025,11710,송파구,10500,석촌동,1,대지,159,2,엘림주택,20251222,17500,20.64,13,4,,,2000,연립다세대,중개거래,서울 송파구
2025,11320,도봉구,10700,창동,1,대지,731,121,엘리시안,20251222,22000,29.59,12,6,,,2020,연립다세대,직거래,
2025,11470,양천구,10100,신정동,1,대지,1277,0,신트리4,20251222,75500,59.73,0,8,,,2000,아파트,중개거래,서울 양천구
2025,11470,양천구,10100,신정동,1,대지,1277,0,신트리4,20251222,72000,59.73,0,5,,,2000,아파트,중개거래,서울 양천구
2025,11440,마포구,11000,노고산동,1,대지,33,2,신촌더힐하우스,20251222,58000,29.28,18,2,,,2022,연립다세대,중개거래,서울 마포구
2025,11320,도봉구,10700,창동,1,대지,810,0,신창,20251222,37000,49.77,0,12,,,1998,아파트,중개거래,서울 도봉구
2025,11290,성북구,13400,길음동,1,대지,1282,0,길음뉴타운5단지(래미안),20251222,118500,84.96,0,18,,,2006,아파트,중개거래,"서울 강북구, 서울 성북구"
2025,11740,강동구,10500,길동,1,대지,400,0,길동우성,20251222,102500,84.75,0,1,,,1994,아파트,중개거래,서울 송파구
2025,11545,금천구,10200,독산동,1,대지,711,2,금천현대,20251222,58400,59.82,0,18,,,2002,아파트,중개거래,서울 금천구
2025,11710,송파구,11300,거여동,1,대지,294,0,거여5단지,20251222,122000,59.74,0,13,,,1997,아파트,중개거래,서울 송파구
2025,11530,구로구,10200,구로동,1,대지,104,6,그린플러스 구로 해담채2,20251222,9700,17.19,24.05,8,,,2013,오피스텔,중개거래,서울 구로구
2025,11230,동대문구,10300,제기동,1,대지,892,119,그린캐스빌11차,20251222,25000,43.95,22,2,,,2011,연립다세대,중개거래,서울 동대문구
2025,11740,강동구,10200,고덕동,1,대지,210,1,고덕센트럴푸르지오,20251222,149000,59.09,0,12,,,2020,아파트,중개거래,서울 강동구
2025,11440,마포구,10200,공덕동,1,대지,475,0,공덕푸르지오시티,20251222,27800,31.276,40.046,7,,,2013,오피스텔,중개거래,서울 마포구
2025,11350,노원구,10300,공릉동,1,대지,743,0,공릉동한보에센시티아파트,20251222,56500,59.4,0,13,,,2000,아파트,중개거래,서울 노원구
2025,11350,노원구,10300,공릉동,1,대지,738,0,공릉우성아파트,20251222,67500,84.97,0,12,,,1995,아파트,중개거래,"서울 강동구, 서울 노원구"
2025,11545,금천구,10300,시흥동,1,대지,1013,0,관악산벽산타운5,20251222,43000,59.34,0,12,,,2004,아파트,중개거래,서울 금천구
2025,11215,광진구,10700,화양동,1,대지,113,1,광진코지웰,20251222,13900,15.2,0,3,,,2014,아파트,중개거래,서울 광진구
2025,11380,은평구,10200,녹번동,1,대지,282,0,힐스테이트녹번,20251221,131300,84.9,0,18,,,2019,아파트,중개거래,서울 은평구
2025,11380,은평구,10200,녹번동,1,대지,281,0,북한산푸르지오,20251221,107500,84.99,0,11,,,2015,아파트,중개거래,서울 은평구
2025,11710,송파구,11100,방이동,1,대지,161,7,서안빌라트,20251221,45000,67.83,38,3,,,2004,연립다세대,중개거래,서울 송파구
2025,11560,영등포구,10600,영등포동5가,1,대지,49,1,현대프라자,20251221,58000,68.06,0,10,,,1999,아파트,중개거래,서울 영등포구
2025,11470,양천구,10100,신정동,1,대지,318,1,목동대림아크로텔,20251221,51000,56.5,75.81,4,,,2004,오피스텔,중개거래,서울 양천구
2025,11470,양천구,10300,신월동,1,대지,60,34,호성주택-B,20251221,26800,61.12,28,2,,,2001,연립다세대,중개거래,서울 강서구
2025,11440,마포구,12200,합정동,1,대지,382,20,스퀘어리버뷰합정,20251221,58000,28.563,41.845,18,,,2021,오피스텔,중개거래,서울 마포구
2025,11410,서대문구,11800,홍은동,1,대지,455,0,홍은동벽산,20251221,69000,84.96,0,15,,,1997,아파트,중개거래,서울 서대문구
2025,11380,은평구,10600,대조동,1,대지,88,0,힐스테이트 메디알레,20251221,108798,59.91,0,16,입주권,,0,아파트,중개거래,서울 은평구
2025,11470,양천구,10200,목동,1,대지,907,5,목동가든스위트,20251221,181000,144.16,0,17,,,1999,아파트,중개거래,서울 양천구
2025,11500,강서구,10300,화곡동,1,대지,156,2,승윤맨션,20251221,20250,63.33,31,4,,,2002,연립다세대,중개거래,서울 강서구
2025,11200,성동구,11400,성수동1가,1,대지,13,493,서울숲 프라임 베타,20251221,73000,59.18,78.866,4,,,2018,오피스텔,중개거래,서울 성동구
2025,11470,양천구,10200,목동,1,대지,318,243,실크리버텔,20251221,23000,42.86,18,4,,,2003,연립다세대,중개거래,서울 양천구
2025,11560,영등포구,11800,도림동,1,대지,820,0,쌍용플래티넘시티1단지,20251221,69500,86.54,104.56,2,,,2006,오피스텔,중개거래,"서울 구로구, 서울 영등포구"
2025,11710,송파구,11300,거여동,1,대지,553,9,(553-9),20251221,12500,19.61,19,2,,,2008,연립다세대,중개거래,서울 송파구
2025,11530,구로구,10200,구로동,1,대지,46,5,한스타워,20251221,39000,59.96,0,23,,,1996,아파트,중개거래,서울 구로구
2025,11290,성북구,13600,하월곡동,,,,,,20251221,43500,49.59,60,,,,1968,단독다가구,중개거래,서울 성북구
2025,11380,은평구,10100,수색동,1,대지,417,0,DMC롯데캐슬더퍼스트,20251221,109000,59.96,0,14,,,2021,아파트,중개거래,서울 은평구
2025,11320,도봉구,10800,도봉동,1,대지,600,20,포레라스,20251221,19000,55.44,62.498,4,,,2019,오피스텔,중개거래,서울 도봉구
2025,11380,은평구,10100,수색동,1,대지,417,0,DMC롯데캐슬더퍼스트,20251221,104900,59.96,0,3,,,2021,아파트,중개거래,서울 은평구
2025,11230,동대문구,10500,답십리동,,,,,,20251221,56000,52.89,98,,,,1967,단독다가구,중개거래,서울 동대문구
2025,11500,강서구,10300,화곡동,1,대지,362,65,이엘하우스,20251221,33500,27.7,16,3,,,2022,연립다세대,직거래,
2025,11740,강동구,10600,둔촌동,1,대지,435,4,광남캐스빌105동,20251221,102800,111.34,0,15,,,2006,아파트,중개거래,"서울 강동구, 서울 송파구"
2025,11680,강남구,10800,논현동,1,대지,190,20,진흥펠리체B동,20251221,35900,26.37,15,3,,,2015,연립다세대,중개거래,"경기 성남시 분당구, 서울 강남구"
2025,11710,송파구,10200,신천동,1,대지,20,4,잠실 래미안아이파크,20251221,425000,84.88,0,26,입주권,,0,아파트,중개거래,서울 강동구
2025,11530,구로구,10100,신도림동,1,대지,642,0,대림2,20251221,102000,59.88,0,9,,,2001,아파트,중개거래,서울 구로구
2025,11230,동대문구,10500,답십리동,1,대지,80,0,답십리청솔우성,20251221,85300,59.74,0,11,,,2000,아파트,중개거래,서울 동대문구
2025,11740,강동구,10800,성내동,1,대지,387,60,월드빌(387-60),20251221,40700,67.77,36,4,,,2003,연립다세대,중개거래,서울 강동구
2025,11350,노원구,10500,상계동,1,대지,1322,0,중계센트럴파크,20251221,83000,84.53,0,1,,,2016,아파트,중개거래,서울 노원구
2025,11230,동대문구,10300,제기동,1,대지,136,37,(136-37),20251221,32800,50.7,19,4,,20260107,1994,연립다세대,중개거래,서울 동대문구
2025,11290,성북구,13800,장위동,1,대지,231,245,무화빌라,20251221,30500,34.45,21,2,,,1991,연립다세대,중개거래,서울 성북구
2025,11590,동작구,10700,사당동,1,대지,1132,0,롯데캐슬,20251221,149000,117.68,0,12,,,2003,아파트,중개거래,서울 동작구
2025,11410,서대문구,11900,북가좌동,1,대지,313,5,신안월드(313-5),20251221,32000,79.08,31,5,,,2005,연립다세대,중개거래,서울 은평구
2025,11620,관악구,10200,신림동,1,대지,396,13,쎈추리로즈빌,20251221,85500,69.03,42,1,,,2002,연립다세대,중개거래,서울 관악구
2025,11290,성북구,12100,안암동1가,1,대지,361,0,안암동삼성래미안,20251221,80800,59.698,0,15,,,2005,아파트,중개거래,서울 성북구
2025,11410,서대문구,11000,북아현동,1,대지,1,0,영인파크,20251221,110400,29.28,25,2,,,1992,연립다세대,중개거래,"서울 마포구, 서울 서대문구"
2025,11470,양천구,10200,목동,1,대지,318,90,예스빌(318-90),20251221,26000,57.84,26,1,,,2002,연립다세대,중개거래,서울 양천구
2025,11170,용산구,12200,문배동,1,대지,24,21,용산아크로타워,20251221,65000,51.45,73.38,5,,,2007,오피스텔,중개거래,서울 용산구
2025,11260,중랑구,10100,면목동,1,대지,1543,0,한양수자인사가정파크,20251221,89500,59.959,0,3,,,2019,아파트,중개거래,서울 중랑구
2025,11200,성동구,10700,행당동,1,대지,346,0,행당한진타운,20251221,165000,59.96,0,12,,,2000,아파트,중개거래,서울 성동구
2025,11710,송파구,11300,거여동,1,대지,362,0,현대1차,20251221,139000,84.64,0,9,,,1992,아파트,중개거래,서울 송파구
2025,11680,강남구,11500,수서동,1,대지,747,0,삼성,20251221,242000,59.86,0,5,,,1997,아파트,중개거래,서울 강남구
2025,11500,강서구,10300,화곡동,1,대지,61,75,성진빌라(61-75),20251221,27500,62.21,26,2,,,2000,연립다세대,중개거래,서울 강서구
2025,11530,구로구,10700,개봉동,1,대지,489,0,개봉동현대아이파크,20251221,81800,59.99,0,14,,,2006,아파트,중개거래,서울 구로구
2025,11305,강북구,10300,수유동,1,대지,536,0,금원빌라,20251221,13400,29.9,19,1,,,2010,연립다세대,중개거래,서울 강북구
2025,11530,구로구,10200,구로동,1,대지,1265,0,구로두산,20251221,54500,51.84,0,25,,,1998,아파트,직거래,
2025,11230,동대문구,10400,전농동,1,대지,620,47,청량리역 롯데캐슬 Sky-L65,20251221,35595,24.06,40.678,33,,,2023,오피스텔,직거래,
2025,11620,관악구,10200,신림동,1,대지,610,393,대성아트빌,20251221,23000,25.93,20,3,,,2019,연립다세대,중개거래,"서울 강남구, 서울 관악구"
2025,11650,서초구,10800,서초동,1,대지,1524,1,서초클레어,20251221,50000,29.97,16,5,,,2020,연립다세대,중개거래,서울 서초구
2025,11500,강서구,10400,가양동,1,대지,1461,0,가양2단지(성지),20251221,55000,34.44,0,2,,,1992,아파트,중개거래,서울 강서구
2025,11350,노원구,10300,공릉동,1,대지,81,0,태강아파트(아이파크),20251221,64250,59.34,0,6,,,1999,아파트,중개거래,서울 노원구
2025,11740,강동구,10800,성내동,1,대지,595,0,코오롱2,20251221,100000,84.83,0,5,,,2002,아파트,중개거래,서울 강동구
2025,11215,광진구,10500,자양동,1,대지,779,0,타워더모스트광진아크로텔,20251221,30700,31.1,44.65,8,,,2014,오피스텔,직거래,
2025,11680,강남구,10100,역삼동,1,대지,778,13,더프라나역삼,20251221,64000,29.88,18,6,,,2021,연립다세대,중개거래,서울 강남구
2025,11320,도봉구,10500,쌍문동,1,대지,75,32,레미안아트빌(B동),20251221,34000,58.98,34,2,,,2022,연립다세대,직거래,
2025,11110,종로구,11500,사직동,1,대지,9,1,광화문스페이스본(106동),20251220,210000,153.42,0,5,,,2008,아파트,중개거래,서울 종로구
2025,11260,중랑구,10500,망우동,1,대지,583,0,중랑숲리가,20251220,59600,59.978,0,3,,,2012,아파트,중개거래,서울 중랑구
2025,11740,강동구,10900,천호동,1,대지,425,3,천호역 한강 푸르지오시티,20251220,17500,26.27,37.38,17,,,2015,오피스텔,중개거래,서울 강동구
2025,11710,송파구,10900,장지동,1,대지,878,0,위례신도시송파푸르지오,20251220,150000,108.591,0,16,,20251224,2015,아파트,중개거래,서울 송파구
2025,11260,중랑구,10200,상봉동,1,대지,115,61,주함해븐타워,20251220,12950,14.94,0,17,,,2015,아파트,중개거래,서울 중랑구
2025,11230,동대문구,10700,청량리동,,,,,,20251220,110300,142.32,99,,,20260318,1991,단독다가구,중개거래,서울 동대문구
2025,11740,강동구,10300,상일동,1,대지,519,0,고덕아르테온,20251220,188500,59.98,0,14,,,2020,아파트,중개거래,"서울 강동구, 서울 마포구"
2025,11215,광진구,10300,구의동,1,대지,611,0,구의현대2단지,20251220,215000,84.86,0,5,,,1996,아파트,중개거래,서울 광진구
2025,11290,성북구,13300,정릉동,1,대지,1020,0,정릉우성아파트 101~105동,20251220,68000,84.96,0,17,,,2000,아파트,중개거래,서울 성북구
2025,11620,관악구,10100,봉천동,1,대지,63,74,궁전맨션A동,20251220,38000,59.72,27,3,,,2004,연립다세대,중개거래,서울 관악구
2025,11230,동대문구,10400,전농동,1,대지,620,47,청량리역 롯데캐슬 Sky-L65,20251220,35595,24.06,40.678,33,,,2023,오피스텔,직거래,
2025,11680,강남구,11200,자곡동,1,대지,662,0,강남 지웰홈스,20251220,17100,25.155,34.955,2,,,2014,오피스텔,중개거래,서울 강남구
2025,11710,송파구,10400,송파동,1,대지,95,31,글로리하우스,20251220,31400,28.51,17,4,,,2016,연립다세대,중개거래,서울 송파구
2025,11590,동작구,10700,사당동,1,대지,437,7,중앙세대,20251220,80000,52.26,29,4,,,2000,연립다세대,중개거래,서울 동작구
2025,11350,노원구,10600,중계동,1,대지,512,0,중계무지개,20251220,40500,39.96,0,8,,,1991,아파트,중개거래,서울 종로구
2025,11680,강남구,10300,개포동,1,대지,1171,4,금성빌라,20251220,42000,35.37,16,4,,,1993,연립다세대,중개거래,"서울 강남구, 서울 용산구"
2025,11380,은평구,10200,녹번동,1,대지,81,10,한울채(81-10),20251220,30300,37.77,21,3,,20260415,2016,연립다세대,중개거래,서울 은평구
2025,11230,동대문구,10400,전농동,1,대지,620,47,청량리역 롯데캐슬 Sky-L65,20251220,35595,24.06,40.678,33,,,2023,오피스텔,직거래,
2025,11410,서대문구,11100,홍제동,1,대지,342,0,중앙하이츠,20251220,52000,59.23,0,1,,,2001,아파트,중개거래,서울 서대문구
2025,11710,송파구,10800,문정동,1,대지,620,0,송파푸르지오시티,20251220,18800,24.75,32.265,5,,,2013,오피스텔,중개거래,서울 송파구
2025,11380,은평구,10400,갈현동,1,대지,537,0,갈현동현대,20251220,48000,59.25,0,1,,,1997,아파트,중개거래,서울 은평구
2025,11710,송파구,10900,장지동,1,대지,879,0,송파더센트레,20251220,148000,51.96,0,24,,,2013,아파트,중개거래,서울 송파구
2025,11410,서대문구,11100,홍제동,1,대지,462,0,청구3차,20251220,83000,84.96,0,1,,,2001,아파트,중개거래,서울 서대문구
2025,11350,노원구,10600,중계동,1,대지,502,1,중계그린1단지,20251220,48000,39.91,0,10,,,1990,아파트,중개거래,서울 노원구
2025,11500,강서구,10400,가양동,1,대지,448,11,가양글로벌퍼스트,20251220,25800,28.12,36.55,9,,,2018,오피스텔,중개거래,서울 강서구
2025,11500,강서구,10400,가양동,1,대지,1461,0,가양2단지(성지),20251220,56800,34.44,0,1,,,1992,아파트,중개거래,서울 강서구
2025,11710,송파구,10700,가락동,1,대지,140,0,가락(1차)쌍용아파트,20251220,200000,84.69,0,2,,,1997,아파트,중개거래,서울 송파구
2025,11620,관악구,10200,신림동,1,대지,463,46,진성쉐르빌,20251220,41000,63.94,31,2,,,2003,연립다세대,중개거래,서울 관악구
2025,11500,강서구,10300,화곡동,1,대지,392,37,진안빌라,20251220,16400,49.84,25,4,,,1991,연립다세대,중개거래,서울 강서구
2025,11740,강동구,10600,둔촌동,1,대지,621,0,초원동아,20251220,97500,84.34,0,16,,,1997,아파트,중개거래,서울 강동구
2025,11290,성북구,13300,정릉동,1,대지,1028,0,정릉e-편한세상,20251220,69500,85,0,1,,,2006,아파트,중개거래,서울 성북구
2025,11500,강서구,10300,화곡동,1,대지,1083,20,새한그린빌A동,20251220,20000,50.88,24,4,,,2002,연립다세대,직거래,
2025,11350,노원구,10600,중계동,1,대지,592,0,중계3벽산,20251220,86800,85,0,8,,,1999,아파트,중개거래,서울 노원구
2025,11530,구로구,10600,고척동,1,대지,141,1,서울가든,20251220,68000,84.99,0,7,,,1989,아파트,중개거래,"서울 구로구, 서울 양천구"
2025,11620,관악구,10100,봉천동,1,대지,1712,0,관악드림(동아),20251220,108000,84.96,0,19,,,2003,아파트,중개거래,서울 관악구
2025,11320,도봉구,10700,창동,1,대지,373,0,창동주공4단지,20251220,36800,41.3,0,14,,,1991,아파트,중개거래,서울 도봉구
2025,11200,성동구,11500,성수동2가,1,대지,843,0,서울숲힐스테이트,20251220,255000,84.78,0,7,,,2009,아파트,중개거래,서울 성동구
2025,11620,관악구,10100,봉천동,1,대지,1712,0,관악드림(동아),20251220,97500,60,0,15,,,2003,아파트,중개거래,서울 관악구
2025,11350,노원구,10600,중계동,1,대지,592,0,중계3벽산,20251220,58000,59.88,0,19,,,1999,아파트,중개거래,서울 노원구
2025,11200,성동구,10200,하왕십리동,1,대지,1070,0,센트라스,20251220,232000,84.99,0,18,,,2016,아파트,중개거래,서울 성동구
2025,11740,강동구,10900,천호동,1,대지,333,55,천호e-편한세상,20251220,103700,84.69,0,5,,,2005,아파트,중개거래,서울 강동구
2025,11350,노원구,10500,상계동,1,대지,406,3,세명그린빌,20251220,34500,79.61,48,5,,,2006,연립다세대,중개거래,서울 노원구
2025,11650,서초구,10800,서초동,1,대지,1675,11,서초대우아이빌,20251220,29500,32.647,0,11,,,2003,아파트,중개거래,서울 서초구
2025,11680,강남구,10100,역삼동,1,대지,774,31,성제빌딩,20251220,50000,39.69,19,3,,,2001,연립다세대,중개거래,서울 강남구
2025,11650,서초구,10900,내곡동,1,대지,411,0,서초더샵포레,20251220,183000,101.34,0,13,,,2014,아파트,중개거래,서울 서초구
2025,11440,마포구,10200,공덕동,1,대지,457,0,공덕3삼성래미안,20251220,190000,59.97,0,3,,,2004,아파트,중개거래,서울 마포구
2025,11680,강남구,10100,역삼동,1,대지,825,24,강남역 효성해링턴 타워 더퍼스트,20251220,26700,25.73,34.029,15,,,2014,오피스텔,중개거래,서울 강남구
2025,11200,성동구,11500,성수동2가,1,대지,277,37,성원상떼뷰오피스텔,20251220,16800,28.08,37.25,10,,,2003,오피스텔,중개거래,서울 성동구
2025,11740,강동구,10700,암사동,1,대지,509,0,선사현대아파트,20251220,142000,72.85,0,1,,,2000,아파트,중개거래,"서울 강동구, 서울 동작구"
2025,11215,광진구,10500,자양동,1,대지,2,2,건대입구역자이엘라,20251220,30000,18.599,33.2212,11,,,2022,오피스텔,중개거래,서울 광진구
2025,11350,노원구,10200,월계동,1,대지,556,0,주공2,20251220,35000,44.52,0,3,,,1992,아파트,중개거래,"서울 강북구, 서울 노원구"
2025,11350,노원구,10600,중계동,1,대지,359,1,주공5,20251220,110000,84.79,0,8,,,1992,아파트,중개거래,서울 노원구
2025,11305,강북구,10200,번동,1,대지,234,0,주공4단지,20251220,38000,41.3,0,12,,,1991,아파트,중개거래,서울 강북구
2025,11530,구로구,10200,구로동,1,대지,145,23,성락,20251220,39400,57.33,0,3,,,1988,아파트,중개거래,서울 구로구
2025,11560,영등포구,10900,영등포동8가,1,대지,42,1,한양아이클래스 오피스텔,20251220,12800,19.86,28.9809,5,,,2014,오피스텔,중개거래,서울 영등포구
2025,11380,은평구,10400,갈현동,1,대지,327,33,장원마을(C),20251220,28500,74.095,33,3,,,2002,연립다세대,중개거래,서울 은평구
2025,11350,노원구,10200,월계동,1,대지,322,1,성원(사슴4),20251220,59500,59.94,0,13,,,1995,아파트,중개거래,서울 노원구
2025,11320,도봉구,10700,창동,1,대지,528,33,성림빌리지,20251220,29000,42.27,26,3,,,2017,연립다세대,중개거래,서울 도봉구
2025,11545,금천구,10200,독산동,1,대지,1007,13,e편한세상독산더타워,20251220,92700,84.925,0,10,,,2019,아파트,중개거래,서울 금천구
2025,11740,강동구,10200,고덕동,1,대지,293,0,정원빌라2차,20251220,50000,28.42,19,4,,,2023,연립다세대,중개거래,서울 동대문구
2025,11545,금천구,10200,독산동,1,대지,1007,13,e편한세상독산더타워,20251220,77500,59.863,0,28,,,2019,아파트,중개거래,서울 금천구
2025,11410,서대문구,11900,북가좌동,1,대지,313,3,한양아트빌(313-3),20251220,44000,66.03,36,3,,,2004,연립다세대,중개거래,서울 서대문구
2025,11350,노원구,10600,중계동,1,대지,362,1,주공8,20251220,56500,49.72,0,12,,,1993,아파트,중개거래,서울 노원구
2025,11500,강서구,10200,등촌동,1,대지,688,0,주공3,20251220,97000,58.14,0,8,,,1995,아파트,중개거래,"서울 강서구, 서울 성동구"
2025,11290,성북구,13300,정릉동,1,대지,239,0,정릉풍림아이원,20251220,55000,59.88,0,10,,,2005,아파트,중개거래,서울 성북구
2025,11350,노원구,10300,공릉동,1,대지,81,0,태강아파트(아이파크),20251220,55000,49.6,0,10,,,1999,아파트,중개거래,서울 노원구
2025,11290,성북구,13500,종암동,1,대지,104,1,종암에스케이,20251220,74500,59.86,0,1,,,1999,아파트,중개거래,서울 성북구
2025,11620,관악구,10100,봉천동,1,대지,635,562,정은펠리스9차,20251220,27000,29.93,20,5,,,2018,연립다세대,중개거래,서울 관악구
2025,11740,강동구,10600,둔촌동,1,대지,621,0,초원동아,20251220,77500,59.63,0,9,,,1997,아파트,중개거래,서울 강동구
2025,11740,강동구,11000,강일동,1,대지,665,0,강일리버파크1단지,20251220,112000,84.74,0,10,,,2009,아파트,중개거래,서울 강동구
2025,11620,관악구,10100,봉천동,1,대지,635,562,정은펠리스9차,20251220,24000,24.1,16,4,,,2018,연립다세대,중개거래,서울 관악구
2025,11740,강동구,10200,고덕동,1,대지,210,1,고덕센트럴푸르지오,20251220,149500,59.06,0,22,,,2020,아파트,중개거래,서울 강동구
2025,11290,성북구,13300,정릉동,1,대지,1020,0,정릉우성아파트 101~105동,20251220,50000,46.65,0,15,,,2000,아파트,중개거래,서울 성북구
2025,11740,강동구,11000,강일동,1,대지,701,0,강일리버파크8단지,20251220,110000,84.83,0,14,,,2009,아파트,중개거래,서울 강동구
2025,11710,송파구,11100,방이동,1,대지,134,2,THEHERMAN,20251220,48000,56.58,33,3,,,2014,연립다세대,중개거래,서울 송파구
2025,11200,성동구,10300,홍익동,1,대지,125,1,뉴센트빌,20251220,45000,50.77,58.94,3,,20251226,2018,오피스텔,중개거래,서울 성동구
2025,11350,노원구,10500,상계동,1,대지,1370,1,정림빌라,20251220,28300,36.87,18,-1,,,1994,연립다세대,중개거래,서울 노원구
2025,11620,관악구,10100,봉천동,1,대지,1712,0,관악드림(동아),20251220,107000,102,0,19,,,2003,아파트,중개거래,서울 관악구
2025,11710,송파구,11300,거여동,1,대지,290,0,거여1단지,20251220,108000,49.8,0,9,,,1997,아파트,중개거래,서울 송파구
2025,11620,관악구,10100,봉천동,1,대지,1712,0,관악드림(삼성),20251220,103000,84.96,0,5,,,2003,아파트,중개거래,서울 관악구
2025,11305,강북구,10300,수유동,1,대지,729,0,수유현대,20251220,39900,51.38,0,12,,,2000,아파트,중개거래,서울 강북구
2025,11350,노원구,10400,하계동,1,대지,273,0,장미(시영6),20251220,64000,49.5,0,7,,,1989,아파트,중개거래,"서울 강동구, 서울 노원구"
2025,11410,서대문구,11100,홍제동,1,대지,453,0,청구1차,20251220,108500,84.78,0,9,,,1994,아파트,중개거래,서울 서대문구
