"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11650","서초구","10800","서초동","1","대지","1362","0000","두산위브(1362)","20260507","92000","73.08","0.000000","10","","","2005","아파트","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1755","0000","래미안 리더스원","20260507","303000","59.96","0.000000","20","","","2020","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1755","0000","래미안 리더스원","20260507","300000","59.97","0.000000","22","","","2020","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0818","0014","래미안 원페를라","20260507","256906","84.68","0.000000","3","분양권","20260522","0","아파트","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1445","0014","더샵서초","20260507","63000","33.06","0.000000","31","","","2006","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","","","","","","20260507","500000","469.31","207.000000","","","","1997","단독다가구","중개거래","서울 강남구"
"2026","11650","서초구","10800","서초동","1","대지","1301","0006","래미안서초스위트","20260507","302000","95.755","0.000000","27","","","2009","아파트","중개거래","경기 고양시 일산동구, 서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1303","0006","현대썬앤빌 강남 더 인피닛","20260507","20000","17.95","31.330000","8","","","2018","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0701","0044","효림예림(701-44)","20260507","74700","50.79","27.000000","3","","","2003","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0701","0044","효림예림(701-44)","20260507","70700","48.09","25.000000","3","","","2003","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0701","0044","효림예림(701-44)","20260507","34900","23.76","12.000000","2","","","2003","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0701","0044","효림예림(701-44)","20260507","32300","21.99","11.000000","1","","","2003","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0701","0044","효림예림(701-44)","20260507","32300","21.99","11.000000","2","","","2003","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1755","0000","래미안 리더스원","20260506","298000","59.97","0.000000","16","","","2020","아파트","중개거래","서울 강남구, 서울 서초구"
"2026","11650","서초구","10700","반포동","","","","","","20260506","340000","482.81","241.000000","","","","1997","단독다가구","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0457","0029","덕산블루빌","20260506","53000","69.32","39.000000","2","","","2007","연립다세대","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1508","0018","해마움","20260506","115000","59.05","30.000000","5","","","2012","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1446","0011","현대슈퍼빌","20260506","268000","153.93","0.000000","16","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0296","0001","홍익빌라(296-1)","20260506","35000","33.21","13.000000","1","","","1993","연립다세대","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1445","0004","래미안서초유니빌","20260506","47500","45.255","0.000000","16","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0018","0001","래미안퍼스티지","20260506","372000","59.89","0.000000","4","","","2009","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","","","","","","20260506","282000","309.05","155.000000","","","","1997","단독다가구","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0050","0001","롯데캐슬갤럭시(50-1)","20260506","350000","109.56","0.000000","11","","","2004","아파트","중개거래","서울 강동구, 서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1754","0000","래미안서초에스티지S","20260506","345000","84.17","0.000000","16","","","2018","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0725","0000","방배신삼호","20260506","300000","105.04","0.000000","9","","","1983","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0060","0003","메이플자이","20260506","478000","80.218","0.000000","12","","","2025","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0701","0004","보아스힐(701-4)","20260506","106000","63.07","0.000000","7","","","2006","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0829","0016","방배동829-16공동주택(주식회사케이와이개발)","20260506","41000","25","16.000000","3","","","2022","연립다세대","중개거래","서울 중랑구"
"2026","11650","서초구","10100","방배동","1","대지","1026","0014","방배신동아럭스빌","20260506","200000","164.79","0.000000","13","","","2003","아파트","직거래",""
"2026","11650","서초구","10100","방배동","1","대지","3278","0000","방배아트자이","20260506","283000","84.938","0.000000","13","","","2018","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0274","0004","양재리치빌","20260506","28000","29.42","17.000000","4","","20260506","2015","연립다세대","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1685","0003","아크로비스타","20260506","275000","138.96","0.000000","2","","","2004","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0386","0020","(386-20)","20260506","98000","84.28","40.000000","2","","","1991","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0287","0006","양지아트빌라","20260506","42000","50.52","24.000000","4","","","1997","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1593","0007","서초이오빌","20260506","30550","36.66","0.000000","21","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","2626","0000","삼성래미안1","20260506","205000","84.91","0.000000","8","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","11100","신원동","1","대지","0579","0000","서초포레스타5단지","20260506","232000","101.35","0.000000","7","","","2014","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1330","0000","서초동삼성쉐르빌2","20260506","25500","35.22","0.000000","11","","","2002","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1687","0000","유원서초","20260506","260000","84.82","0.000000","10","","","1993","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1671","0005","대림서초리시온","20260506","51500","49.92","0.000000","7","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1328","0011","대우도씨에빛2","20260506","35500","38.805","50.849000","15","","","2005","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1326","0017","우성아파트","20260506","230000","59.93","0.000000","16","","","1998","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0766","0012","대양리치빌Ⅱ","20260505","65000","42.01","33.000000","3","","","2016","연립다세대","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1508","0030","(1508-30)","20260505","66500","22.44","15.000000","3","","","2012","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0444","0003","SK리더스뷰(파스텔시티)","20260505","173500","84.97","0.000000","17","","","2006","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0719","0020","에덴빌22차","20260505","57000","23.48","15.000000","2","","","2019","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0342","0008","(342-8)","20260505","27500","28.24","16.000000","4","","","2011","연립다세대","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1487","0034","(1487-34)","20260505","79000","56.11","34.000000","4","","","2017","연립다세대","중개거래","서울 강남구, 서울 서초구"
"2026","11650","서초구","10300","우면동","1","대지","0789","0000","엘에이치서초5단지","20260505","150000","84.95","0.000000","8","","","2013","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0919","0018","에드빌","20260505","82000","73.16","35.000000","3","","","2004","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1303","0006","현대썬앤빌 강남 더 인피닛","20260505","23000","16.63","29.050000","13","","","2018","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1316","0015","현대성우주상복합아파트","20260505","171500","161.91","0.000000","14","","","2002","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1445","0004","래미안서초유니빌","20260505","59800","49.745","0.000000","8","","","2003","아파트","중개거래","경기 용인시 처인구, 서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1507","0040","명덕빌라","20260505","114000","54.13","30.000000","3","","","2002","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0060","0003","메이플자이","20260505","415000","59.536","0.000000","21","","","2025","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","3001","0002","방배디오슈페리움Ⅰ","20260505","56000","47.46","69.210000","8","","","2006","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0091","0009","초원빌라","20260505","54000","42.92","32.000000","4","","","1999","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0060","0003","메이플자이","20260505","462000","84.253","0.000000","2","","","2025","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1757","0000","서초그랑자이","20260505","315000","59.98","0.000000","6","","","2021","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10900","내곡동","1","대지","0411","0000","서초더샵포레","20260505","190000","101.31","0.000000","6","","","2014","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1757","0000","서초그랑자이","20260505","382500","84.84","0.000000","14","","","2021","아파트","중개거래","서울 구로구, 서울 서초구"
"2026","11650","서초구","11100","신원동","1","대지","0611","0000","서초포레지움","20260504","35000","36.26","52.320000","3","","","2018","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1640","0003","수광빌라트","20260504","155000","153.36","0.000000","6","","","1996","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1359","0000","서초동현대리츠빌","20260504","245000","163.51","0.000000","8","","","2002","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0920","0025","동아타운","20260504","86800","53.52","23.000000","1","","","2000","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0920","0025","동아타운","20260504","78500","48.4","21.000000","1","","","2000","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0933","0004","동현하이츠빌(933-4)","20260504","60000","38.43","23.000000","4","","","2012","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1675","0010","지에스타워","20260504","41500","26.05","0.000000","4","","","2022","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0825","0004","대림하우스빌","20260504","79000","29.87","25.000000","4","","20260506","2019","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1523","0008","유니빌","20260504","48000","31.68","22.000000","2","","","1995","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0085","0010","(85-10)","20260504","102000","65.49","52.000000","3","","","2021","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1479","0010","(1479-10)","20260504","69000","46.72","22.000000","2","","","2017","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1513","0002","N-Suite(1513-2)","20260504","130000","112.35","0.000000","2","","","2004","아파트","직거래",""
"2026","11650","서초구","10100","방배동","1","대지","0929","0031","MAIBAUM(929-31)","20260504","35000","18.06","9.000000","3","","","2012","연립다세대","직거래",""
"2026","11650","서초구","10200","양재동","1","대지","0219","0002","풀하우스","20260504","56000","57.74","33.000000","2","","","2009","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0060","0003","메이플자이","20260504","418000","59.166","0.000000","30","","","2025","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0060","0003","메이플자이","20260504","400000","59.166","0.000000","6","","","2025","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0060","0003","메이플자이","20260504","400000","59.536","0.000000","20","","","2025","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0008","0024","크레신타워-Ⅰ","20260504","25500","31.4","42.040000","7","","","2004","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","3286","0000","방배센트레빌인더포레","20260504","140000","68.95","52.000000","3","","","2024","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","3001","0002","방배디오슈페리움Ⅰ","20260504","53000","47.46","69.210000","8","","20260506","2006","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0866","0020","방배대우디오빌","20260504","26500","29.6","0.000000","3","","","2005","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0016","0006","반포힐스테이트","20260502","320000","59.7","0.000000","3","","","2012","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0060","0003","메이플자이","20260502","508000","84.845","0.000000","10","","","2025","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0060","0003","메이플자이","20260502","499000","84.845","0.000000","25","","","2025","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0866","0020","방배대우디오빌","20260502","27500","29.6","0.000000","6","","","2005","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","1341","0000","반포래미안아이파크","20260502","430000","99.92","0.000000","32","","","2018","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0477","0007","파라다이스(477-7)","20260502","137000","84.87","0.000000","3","","","2004","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0287","0011","꿈꾸지오(287-11)","20260502","56000","26.36","23.000000","5","","","2015","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0379","0004","삼우파크빌라","20260502","71500","43.38","22.000000","2","","","1995","연립다세대","중개거래","경기 수원시 영통구, 서울 서초구"
"2026","11650","서초구","10300","우면동","1","대지","0773","0000","서초힐스","20260502","180000","59.89","0.000000","17","","","2012","아파트","중개거래","경기 안양시 동안구, 서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0424","0028","롯데캐슬아르떼","20260502","460000","216.276","0.000000","11","","","2013","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","","","","","","20260502","430000","402.48","180.000000","","","","1993","단독다가구","중개거래","서울 마포구"
"2026","11650","서초구","10800","서초동","1","대지","1755","0000","래미안 리더스원","20260502","303000","59.97","0.000000","13","","","2020","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0001","0000","래미안원베일리","20260502","470000","59.96","0.000000","23","","","2023","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0922","0003","현대베스트빌","20260502","130000","74.69","48.000000","3","","","2002","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0921","0011","(921-11)","20260502","70500","29.86","20.000000","2","","","2012","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0780","0026","(780-26)","20260502","89000","42.42","22.000000","1","","","1994","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0053","0015","강변","20260502","316500","84.53","0.000000","13","","","1987","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0061","0001","신반포25","20260501","387000","84.49","0.000000","6","","","1984","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0090","0000","신영체르니","20260501","62000","39.1","0.000000","7","","","2002","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0053","0015","강변","20260501","305000","84.53","0.000000","4","","","1987","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1355","0003","서초월드오피스텔","20260501","21000","36.22","49.280000","18","","","1993","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0030","0001","삼호가든맨션(5차)","20260501","474000","153.54","0.000000","11","","","1986","아파트","중개거래","경기 의정부시, 서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1684","0000","서초4현대","20260501","159000","52.36","0.000000","7","","","2000","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0861","0014","상아빌라(상아빌라)","20260501","55000","76.11","48.000000","1","","","1991","연립다세대","중개거래","서울 동작구"
"2026","11650","서초구","10800","서초동","1","대지","1445","0001","해링턴 타워 서초","20260501","72000","42.101","56.917400","4","","","2023","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0060","0003","메이플자이","20260501","509000","84.845","0.000000","30","","","2025","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0803","0006","방배하이빌","20260501","65000","45.5","26.000000","6","","","2018","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0020","0043","반포자이","20260501","470000","84.943","0.000000","10","","","2009","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0087","0007","반포서래빌","20260501","125000","154.68","0.000000","3","","","2003","아파트","직거래",""
"2026","11650","서초구","10700","반포동","1","대지","1342","0000","반포써밋","20260501","306000","59.92","0.000000","12","","","2018","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0219","0002","풀하우스","20260501","62000","69.7","31.000000","4","","","2009","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1316","0031","밀라텔쉐르빌","20260501","28500","32.66","0.000000","10","","","2001","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1445","0001","해링턴 타워 서초","20260501","78000","48.424","65.417500","15","","","2023","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0056","0003","한신","20260501","305000","84.52","0.000000","1","","","1992","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1520","0001","경성","20260501","80000","56.89","55.000000","2","","","1980","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","2732","0011","그레이스빌","20260501","46000","46.54","34.000000","1","","","2016","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1671","0005","대림서초리시온","20260501","73800","56.43","0.000000","14","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","1015","0000","임광","20260501","238000","84.78","0.000000","3","","","1985","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0158","0000","래미안신반포팰리스","20260501","467000","104.03","0.000000","17","","","2016","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0001","0000","래미안원베일리","20260501","600000","84.97","0.000000","19","","","2023","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10300","우면동","1","대지","0059","0000","동고","20260501","160000","84.96","0.000000","8","","","1995","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1446","0011","현대슈퍼빌","20260501","340000","216.16","0.000000","8","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1445","0014","더샵서초","20260501","205000","97.53","0.000000","31","","","2006","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0001","0000","래미안원베일리","20260501","512000","74.92","0.000000","10","","","2023","아파트","중개거래","서울 강남구, 서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1755","0000","래미안 리더스원","20260501","330000","74.93","0.000000","17","","","2020","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0157","0000","동아","20260430","345000","84.91","0.000000","7","","","2002","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0018","0012","도곡한신빌라","20260430","62000","42.71","45.000000","2","","","1988","연립다세대","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1338","0000","현대이에스에이아파트","20260430","160000","116.04","0.000000","8","","","2002","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0001","0000","래미안원베일리","20260430","563000","84.98","0.000000","19","","","2023","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0772","0013","현대멤피스","20260430","285000","159.47","0.000000","8","","","2001","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0064","0005","현대동궁아파트","20260430","280000","70.38","0.000000","10","","","1991","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1362","0000","두산위브(1362)","20260430","95000","57.15","0.000000","8","","","2005","아파트","중개거래","서울 강남구, 서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1486","0017","비버리캐슬","20260430","104500","52.33","0.000000","7","","","2020","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0767","0026","집앤사루미너스","20260430","129000","57.18","35.000000","3","","","2022","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","3283","0000","방배그랑자이","20260430","314000","84.972","0.000000","18","","","2021","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0015","0002","트리플수(A,B동)","20260430","100000","145.18","70.000000","4","","","2003","연립다세대","직거래",""
"2026","11650","서초구","10100","방배동","1","대지","0866","0020","방배대우디오빌","20260430","26500","28.84","0.000000","14","","","2005","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0866","0020","방배대우디오빌","20260430","29000","29.6","0.000000","16","","","2005","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0764","0000","비욘디에","20260430","180000","160.03","0.000000","3","","","2002","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0861","0013","킴스빌","20260430","135000","77.33","42.000000","3","","","2004","연립다세대","중개거래","서울 동작구, 서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1303","0035","강남태영데시앙루브","20260430","44500","44.26","58.800000","8","","","2005","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1603","0080","(1603-80)","20260430","38000","29.89","20.000000","3","","","2017","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1595","0002","(1595-2)","20260430","26000","50.76","61.420000","6","","","1990","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1757","0000","서초그랑자이","20260430","320000","59.98","0.000000","5","","","2021","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1436","0009","삼안빌라","20260430","125000","134.53","73.000000","1","","","1993","연립다세대","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1757","0000","서초그랑자이","20260430","385000","84.51","0.000000","17","","","2021","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1582","0003","서초센트럴IPARK","20260430","82000","54.551","83.236800","2","","","2020","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1593","0007","서초이오빌","20260430","38500","45.96","0.000000","15","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1680","0001","서초 아르누보씨티","20260430","24800","33.33","54.730000","3","","20260504","2010","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1758","0000","서초자이르네","20260430","215000","84.97","0.000000","9","","","2022","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0362","0000","삼성베스트빌","20260430","58500","29.36","16.000000","4","","","2016","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1311","0010","서초푸르지오써밋","20260430","345000","84.93","0.000000","4","","","2017","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1582","0003","서초센트럴IPARK","20260430","218000","80.533","0.000000","19","","","2020","아파트","중개거래","서울 서초구, 서울 영등포구"
"2026","11650","서초구","10100","방배동","1","대지","0922","0007","대림빌","20260430","99000","63.95","36.000000","2","","","2004","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0929","0019","위너캐슬","20260429","38000","24.92","13.000000","2","","","2016","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0451","0037","(451-37)","20260429","49000","58.7","33.000000","1","","","1986","연립다세대","직거래",""
"2026","11650","서초구","10600","잠원동","1","대지","0050","0005","신반포12","20260429","380000","105.36","0.000000","4","","","1982","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10300","우면동","1","대지","0788","0000","엘에이치서초4단지","20260429","150000","51.89","0.000000","15","","","2013","아파트","중개거래","서울 강남구"
"2026","11650","서초구","10800","서초동","1","대지","1337","0002","아크로텔 강남역","20260429","16500","22.674","31.944000","6","","","2016","오피스텔","직거래",""
"2026","11650","서초구","10200","양재동","1","대지","0007","0024","양재프러스빌A","20260429","69000","72.62","33.000000","5","","","2003","연립다세대","중개거래","경기 과천시"
"2026","11650","서초구","10700","반포동","1","대지","0018","0001","래미안퍼스티지","20260429","781000","198.04","0.000000","7","","","2009","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0018","0001","래미안퍼스티지","20260429","490000","84.93","0.000000","22","","","2009","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0772","0013","현대멤피스","20260429","221500","133.31","0.000000","6","","","2001","아파트","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1755","0000","래미안 리더스원","20260429","309000","59.97","0.000000","14","","","2020","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1312","0003","롯데캐슬클래식","20260429","290000","84.98","0.000000","16","","","2006","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","","","","","","20260429","300000","247.86","169.000000","","","","1990","단독다가구","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0866","0010","방배마에스트로","20260429","76000","35.37","0.000000","22","","","2019","아파트","중개거래","경기 파주시"
"2026","11650","서초구","10200","양재동","1","대지","0219","0002","풀하우스","20260429","59000","63.79","30.000000","4","","","2009","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1349","0005","태양주택","20260429","64500","45.56","23.000000","4","","","2003","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0071","0011","한신타워","20260429","255000","59.81","0.000000","12","","","1996","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0163","0000","반포르엘","20260429","560000","121.609","0.000000","15","","","2022","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0219","0002","풀하우스","20260429","59000","61.07","34.000000","2","","","2009","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0060","0003","메이플자이","20260429","501000","84.253","0.000000","12","","","2025","아파트","중개거래","서울 강남구, 서울 서초구"
"2026","11650","서초구","10300","우면동","1","대지","0067","0000","한라","20260429","150000","59.98","0.000000","1","","","1994","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0020","0043","반포자이","20260429","365000","59.98","0.000000","5","","","2009","아파트","중개거래","서울 서초구"
